field_id,record_id,field_name,qualified_name,level,normalized_type,length,decimal_places,signed,storage_type,pic_raw,is_filler,is_condition,occurs_max,shared_level,source_line
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PRICE,REC-TRNREC-TRANSACTION-RECORD,TRN-PRICE,TRANSACTION-RECORD.TRN-DATA.TRN-PRICE,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,20
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-AMOUNT,REC-TRNREC-TRANSACTION-RECORD,TRN-AMOUNT,TRANSACTION-RECORD.TRN-DATA.TRN-AMOUNT,10,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,21
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-CURRENCY,REC-TRNREC-TRANSACTION-RECORD,TRN-CURRENCY,TRANSACTION-RECORD.TRN-DATA.TRN-CURRENCY,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,22
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-PEND,REC-TRNREC-TRANSACTION-RECORD,TRN-STATUS-PEND,TRANSACTION-RECORD.TRN-DATA.TRN-STATUS.TRN-STATUS-PEND,88,CONDITION,0,0,False,N/A,,False,True,,local,24
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-DONE,REC-TRNREC-TRANSACTION-RECORD,TRN-STATUS-DONE,TRANSACTION-RECORD.TRN-DATA.TRN-STATUS.TRN-STATUS-DONE,88,CONDITION,0,0,False,N/A,,False,True,,local,25
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-FAIL,REC-TRNREC-TRANSACTION-RECORD,TRN-STATUS-FAIL,TRANSACTION-RECORD.TRN-DATA.TRN-STATUS.TRN-STATUS-FAIL,88,CONDITION,0,0,False,N/A,,False,True,,local,26
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-STATUS-REV,REC-TRNREC-TRANSACTION-RECORD,TRN-STATUS-REV,TRANSACTION-RECORD.TRN-DATA.TRN-STATUS.TRN-STATUS-REV,88,CONDITION,0,0,False,N/A,,False,True,,local,27
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PROCESS-DATE,REC-TRNREC-TRANSACTION-RECORD,TRN-PROCESS-DATE,TRANSACTION-RECORD.TRN-AUDIT.TRN-PROCESS-DATE,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,29
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-PROCESS-USER,REC-TRNREC-TRANSACTION-RECORD,TRN-PROCESS-USER,TRANSACTION-RECORD.TRN-AUDIT.TRN-PROCESS-USER,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,30
FLD-REC-TRNREC-TRANSACTION-RECORD-TRN-FILLER,REC-TRNREC-TRANSACTION-RECORD,TRN-FILLER,TRANSACTION-RECORD.TRN-FILLER,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,31
FLD-REC-DBPROC-DB2-ERROR-HANDLING-FILLER_0012,REC-DBPROC-DB2-ERROR-HANDLING,FILLER_0012,DB2-ERROR-HANDLING.DB2-ERROR-MESSAGE.FILLER_0012,10,STRING,9,0,False,DISPLAY,X(9),True,False,,medium_shared,12
FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-SQLCODE-TXT,REC-DBPROC-DB2-ERROR-HANDLING,DB2-SQLCODE-TXT,DB2-ERROR-HANDLING.DB2-ERROR-MESSAGE.DB2-SQLCODE-TXT,10,STRING,1,0,False,DISPLAY,X(,False,False,,medium_shared,13
FLD-REC-DBPROC-DB2-ERROR-HANDLING-FILLER_0014,REC-DBPROC-DB2-ERROR-HANDLING,FILLER_0014,DB2-ERROR-HANDLING.DB2-ERROR-MESSAGE.FILLER_0014,10,STRING,9,0,False,DISPLAY,X(9),True,False,,medium_shared,14
FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-STATE,REC-DBPROC-DB2-ERROR-HANDLING,DB2-STATE,DB2-ERROR-HANDLING.DB2-ERROR-MESSAGE.DB2-STATE,10,STRING,1,0,False,DISPLAY,X(,False,False,,medium_shared,15
FLD-REC-DBPROC-DB2-ERROR-HANDLING-FILLER_0016,REC-DBPROC-DB2-ERROR-HANDLING,FILLER_0016,DB2-ERROR-HANDLING.DB2-ERROR-MESSAGE.FILLER_0016,10,STRING,1,0,False,DISPLAY,X(,True,False,,medium_shared,16
FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-ERROR-TEXT,REC-DBPROC-DB2-ERROR-HANDLING,DB2-ERROR-TEXT,DB2-ERROR-HANDLING.DB2-ERROR-MESSAGE.DB2-ERROR-TEXT,10,STRING,1,0,False,DISPLAY,X(,False,False,,medium_shared,17
FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-SAVE-STATUS,REC-DBPROC-DB2-ERROR-HANDLING,DB2-SAVE-STATUS,DB2-ERROR-HANDLING.DB2-SAVE-STATUS,5,STRING,1,0,False,DISPLAY,X(,False,False,,medium_shared,18
FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-RETRY-COUNT,REC-DBPROC-DB2-ERROR-HANDLING,DB2-RETRY-COUNT,DB2-ERROR-HANDLING.DB2-RETRY-COUNT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,medium_shared,19
FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-MAX-RETRIES,REC-DBPROC-DB2-ERROR-HANDLING,DB2-MAX-RETRIES,DB2-ERROR-HANDLING.DB2-MAX-RETRIES,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,medium_shared,20
FLD-REC-DBPROC-DB2-ERROR-HANDLING-DB2-RETRY-WAIT,REC-DBPROC-DB2-ERROR-HANDLING,DB2-RETRY-WAIT,DB2-ERROR-HANDLING.DB2-RETRY-WAIT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,medium_shared,21
FLD-REC-DBTBLS-POSHIST-RECORD-PH-ACCOUNT-NO,REC-DBTBLS-POSHIST-RECORD,PH-ACCOUNT-NO,POSHIST-RECORD.PH-ACCOUNT-NO,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,11
FLD-REC-DBTBLS-POSHIST-RECORD-PH-PORTFOLIO-ID,REC-DBTBLS-POSHIST-RECORD,PH-PORTFOLIO-ID,POSHIST-RECORD.PH-PORTFOLIO-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,12
FLD-REC-DBTBLS-POSHIST-RECORD-PH-TRANS-DATE,REC-DBTBLS-POSHIST-RECORD,PH-TRANS-DATE,POSHIST-RECORD.PH-TRANS-DATE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,13
FLD-REC-DBTBLS-POSHIST-RECORD-PH-TRANS-TIME,REC-DBTBLS-POSHIST-RECORD,PH-TRANS-TIME,POSHIST-RECORD.PH-TRANS-TIME,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,14
FLD-REC-DBTBLS-POSHIST-RECORD-PH-TRANS-TYPE,REC-DBTBLS-POSHIST-RECORD,PH-TRANS-TYPE,POSHIST-RECORD.PH-TRANS-TYPE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,15
FLD-REC-DBTBLS-POSHIST-RECORD-PH-SECURITY-ID,REC-DBTBLS-POSHIST-RECORD,PH-SECURITY-ID,POSHIST-RECORD.PH-SECURITY-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,16
FLD-REC-DBTBLS-POSHIST-RECORD-PH-QUANTITY,REC-DBTBLS-POSHIST-RECORD,PH-QUANTITY,POSHIST-RECORD.PH-QUANTITY,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,17
FLD-REC-DBTBLS-POSHIST-RECORD-PH-PRICE,REC-DBTBLS-POSHIST-RECORD,PH-PRICE,POSHIST-RECORD.PH-PRICE,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,18
FLD-REC-DBTBLS-POSHIST-RECORD-PH-AMOUNT,REC-DBTBLS-POSHIST-RECORD,PH-AMOUNT,POSHIST-RECORD.PH-AMOUNT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,19
FLD-REC-DBTBLS-POSHIST-RECORD-PH-FEES,REC-DBTBLS-POSHIST-RECORD,PH-FEES,POSHIST-RECORD.PH-FEES,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,20
FLD-REC-DBTBLS-POSHIST-RECORD-PH-TOTAL-AMOUNT,REC-DBTBLS-POSHIST-RECORD,PH-TOTAL-AMOUNT,POSHIST-RECORD.PH-TOTAL-AMOUNT,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,21
FLD-REC-DBTBLS-POSHIST-RECORD-PH-COST-BASIS,REC-DBTBLS-POSHIST-RECORD,PH-COST-BASIS,POSHIST-RECORD.PH-COST-BASIS,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,22
FLD-REC-DBTBLS-POSHIST-RECORD-PH-GAIN-LOSS,REC-DBTBLS-POSHIST-RECORD,PH-GAIN-LOSS,POSHIST-RECORD.PH-GAIN-LOSS,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,23
FLD-REC-DBTBLS-POSHIST-RECORD-PH-PROCESS-DATE,REC-DBTBLS-POSHIST-RECORD,PH-PROCESS-DATE,POSHIST-RECORD.PH-PROCESS-DATE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,24
FLD-REC-DBTBLS-POSHIST-RECORD-PH-PROCESS-TIME,REC-DBTBLS-POSHIST-RECORD,PH-PROCESS-TIME,POSHIST-RECORD.PH-PROCESS-TIME,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,25
FLD-REC-DBTBLS-POSHIST-RECORD-PH-PROGRAM-ID,REC-DBTBLS-POSHIST-RECORD,PH-PROGRAM-ID,POSHIST-RECORD.PH-PROGRAM-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,26
FLD-REC-DBTBLS-POSHIST-RECORD-PH-USER-ID,REC-DBTBLS-POSHIST-RECORD,PH-USER-ID,POSHIST-RECORD.PH-USER-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,27
FLD-REC-DBTBLS-POSHIST-RECORD-PH-AUDIT-TIMESTAMP,REC-DBTBLS-POSHIST-RECORD,PH-AUDIT-TIMESTAMP,POSHIST-RECORD.PH-AUDIT-TIMESTAMP,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,28
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ERROR-TIMESTAMP,REC-DBTBLS-ERRLOG-RECORD,EL-ERROR-TIMESTAMP,ERRLOG-RECORD.EL-ERROR-TIMESTAMP,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,34
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-PROGRAM-ID,REC-DBTBLS-ERRLOG-RECORD,EL-PROGRAM-ID,ERRLOG-RECORD.EL-PROGRAM-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,35
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-TYPE-SYSTEM,REC-DBTBLS-ERRLOG-RECORD,EL-TYPE-SYSTEM,ERRLOG-RECORD.EL-ERROR-TYPE.EL-TYPE-SYSTEM,88,CONDITION,0,0,False,N/A,,False,True,,local,37
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-TYPE-APP,REC-DBTBLS-ERRLOG-RECORD,EL-TYPE-APP,ERRLOG-RECORD.EL-ERROR-TYPE.EL-TYPE-APP,88,CONDITION,0,0,False,N/A,,False,True,,local,38
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-TYPE-DATA,REC-DBTBLS-ERRLOG-RECORD,EL-TYPE-DATA,ERRLOG-RECORD.EL-ERROR-TYPE.EL-TYPE-DATA,88,CONDITION,0,0,False,N/A,,False,True,,local,39
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-INFO,REC-DBTBLS-ERRLOG-RECORD,EL-SEV-INFO,ERRLOG-RECORD.EL-ERROR-SEVERITY.EL-SEV-INFO,88,CONDITION,0,0,False,N/A,,False,True,,local,41
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-WARN,REC-DBTBLS-ERRLOG-RECORD,EL-SEV-WARN,ERRLOG-RECORD.EL-ERROR-SEVERITY.EL-SEV-WARN,88,CONDITION,0,0,False,N/A,,False,True,,local,42
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-ERROR,REC-DBTBLS-ERRLOG-RECORD,EL-SEV-ERROR,ERRLOG-RECORD.EL-ERROR-SEVERITY.EL-SEV-ERROR,88,CONDITION,0,0,False,N/A,,False,True,,local,43
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-SEV-SEVERE,REC-DBTBLS-ERRLOG-RECORD,EL-SEV-SEVERE,ERRLOG-RECORD.EL-ERROR-SEVERITY.EL-SEV-SEVERE,88,CONDITION,0,0,False,N/A,,False,True,,local,44
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ERROR-CODE,REC-DBTBLS-ERRLOG-RECORD,EL-ERROR-CODE,ERRLOG-RECORD.EL-ERROR-CODE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,45
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ERROR-MESSAGE,REC-DBTBLS-ERRLOG-RECORD,EL-ERROR-MESSAGE,ERRLOG-RECORD.EL-ERROR-MESSAGE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,46
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-PROCESS-DATE,REC-DBTBLS-ERRLOG-RECORD,EL-PROCESS-DATE,ERRLOG-RECORD.EL-PROCESS-DATE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,47
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-PROCESS-TIME,REC-DBTBLS-ERRLOG-RECORD,EL-PROCESS-TIME,ERRLOG-RECORD.EL-PROCESS-TIME,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,48
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-USER-ID,REC-DBTBLS-ERRLOG-RECORD,EL-USER-ID,ERRLOG-RECORD.EL-USER-ID,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,49
FLD-REC-DBTBLS-ERRLOG-RECORD-EL-ADDITIONAL-INFO,REC-DBTBLS-ERRLOG-RECORD,EL-ADDITIONAL-INFO,ERRLOG-RECORD.EL-ADDITIONAL-INFO,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,50
FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-SUCCESS,REC-SQLCA-SQL-STATUS-CODES,SQL-SUCCESS,SQL-STATUS-CODES.SQL-SUCCESS,5,STRING,1,0,False,DISPLAY,X(,False,False,,high_shared,9
FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-NOT-FOUND,REC-SQLCA-SQL-STATUS-CODES,SQL-NOT-FOUND,SQL-STATUS-CODES.SQL-NOT-FOUND,5,STRING,1,0,False,DISPLAY,X(,False,False,,high_shared,10
FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-DUP-KEY,REC-SQLCA-SQL-STATUS-CODES,SQL-DUP-KEY,SQL-STATUS-CODES.SQL-DUP-KEY,5,STRING,1,0,False,DISPLAY,X(,False,False,,high_shared,11
FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-DEADLOCK,REC-SQLCA-SQL-STATUS-CODES,SQL-DEADLOCK,SQL-STATUS-CODES.SQL-DEADLOCK,5,STRING,1,0,False,DISPLAY,X(,False,False,,high_shared,12
FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-TIMEOUT,REC-SQLCA-SQL-STATUS-CODES,SQL-TIMEOUT,SQL-STATUS-CODES.SQL-TIMEOUT,5,STRING,1,0,False,DISPLAY,X(,False,False,,high_shared,13
FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-CONNECTION-ERROR,REC-SQLCA-SQL-STATUS-CODES,SQL-CONNECTION-ERROR,SQL-STATUS-CODES.SQL-CONNECTION-ERROR,5,STRING,1,0,False,DISPLAY,X(,False,False,,high_shared,14
FLD-REC-SQLCA-SQL-STATUS-CODES-SQL-DB-ERROR,REC-SQLCA-SQL-STATUS-CODES,SQL-DB-ERROR,SQL-STATUS-CODES.SQL-DB-ERROR,5,STRING,1,0,False,DISPLAY,X(,False,False,,high_shared,15
FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-CONNECT,REC-DB2REQ-DB2-REQUEST-AREA,DB2-CONNECT,DB2-REQUEST-AREA.DB2-REQUEST-TYPE.DB2-CONNECT,88,CONDITION,0,0,False,N/A,,False,True,,local,6
FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-DISCONNECT,REC-DB2REQ-DB2-REQUEST-AREA,DB2-DISCONNECT,DB2-REQUEST-AREA.DB2-REQUEST-TYPE.DB2-DISCONNECT,88,CONDITION,0,0,False,N/A,,False,True,,local,7
FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-STATUS,REC-DB2REQ-DB2-REQUEST-AREA,DB2-STATUS,DB2-REQUEST-AREA.DB2-REQUEST-TYPE.DB2-STATUS,88,CONDITION,0,0,False,N/A,,False,True,,local,8
FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-RESPONSE-CODE,REC-DB2REQ-DB2-REQUEST-AREA,DB2-RESPONSE-CODE,DB2-REQUEST-AREA.DB2-RESPONSE-CODE,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,9
FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-CONNECTION-TOKEN,REC-DB2REQ-DB2-REQUEST-AREA,DB2-CONNECTION-TOKEN,DB2-REQUEST-AREA.DB2-CONNECTION-TOKEN,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,10
FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-SQLCODE,REC-DB2REQ-DB2-REQUEST-AREA,DB2-SQLCODE,DB2-REQUEST-AREA.DB2-ERROR-INFO.DB2-SQLCODE,10,SIGNED_INTEGER,9,0,True,DISPLAY,S9(9),False,False,,local,12
FLD-REC-DB2REQ-DB2-REQUEST-AREA-DB2-ERROR-MSG,REC-DB2REQ-DB2-REQUEST-AREA,DB2-ERROR-MSG,DB2-REQUEST-AREA.DB2-ERROR-INFO.DB2-ERROR-MSG,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,13
FLD-REC-ERRHND-ERROR-HANDLING-ERR-PROGRAM,REC-ERRHND-ERROR-HANDLING,ERR-PROGRAM,ERROR-HANDLING.ERR-PROGRAM,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,5
FLD-REC-ERRHND-ERROR-HANDLING-ERR-PARAGRAPH,REC-ERRHND-ERROR-HANDLING,ERR-PARAGRAPH,ERROR-HANDLING.ERR-PARAGRAPH,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,6
FLD-REC-ERRHND-ERROR-HANDLING-ERR-SQLCODE,REC-ERRHND-ERROR-HANDLING,ERR-SQLCODE,ERROR-HANDLING.ERR-SQLCODE,5,SIGNED_INTEGER,9,0,True,DISPLAY,S9(9),False,False,,local,7
FLD-REC-ERRHND-ERROR-HANDLING-ERR-CICS-RESP,REC-ERRHND-ERROR-HANDLING,ERR-CICS-RESP,ERROR-HANDLING.ERR-CICS-RESP,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,8
FLD-REC-ERRHND-ERROR-HANDLING-ERR-CICS-RESP2,REC-ERRHND-ERROR-HANDLING,ERR-CICS-RESP2,ERROR-HANDLING.ERR-CICS-RESP2,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,9
FLD-REC-ERRHND-ERROR-HANDLING-ERR-FATAL,REC-ERRHND-ERROR-HANDLING,ERR-FATAL,ERROR-HANDLING.ERR-SEVERITY.ERR-FATAL,88,CONDITION,0,0,False,N/A,,False,True,,local,11
FLD-REC-ERRHND-ERROR-HANDLING-ERR-WARNING,REC-ERRHND-ERROR-HANDLING,ERR-WARNING,ERROR-HANDLING.ERR-SEVERITY.ERR-WARNING,88,CONDITION,0,0,False,N/A,,False,True,,local,12
FLD-REC-ERRHND-ERROR-HANDLING-ERR-INFO,REC-ERRHND-ERROR-HANDLING,ERR-INFO,ERROR-HANDLING.ERR-SEVERITY.ERR-INFO,88,CONDITION,0,0,False,N/A,,False,True,,local,13
FLD-REC-ERRHND-ERROR-HANDLING-ERR-MESSAGE,REC-ERRHND-ERROR-HANDLING,ERR-MESSAGE,ERROR-HANDLING.ERR-MESSAGE,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,14
FLD-REC-ERRHND-ERROR-HANDLING-ERR-RETURN,REC-ERRHND-ERROR-HANDLING,ERR-RETURN,ERROR-HANDLING.ERR-ACTION.ERR-RETURN,88,CONDITION,0,0,False,N/A,,False,True,,local,16
FLD-REC-ERRHND-ERROR-HANDLING-ERR-CONTINUE,REC-ERRHND-ERROR-HANDLING,ERR-CONTINUE,ERROR-HANDLING.ERR-ACTION.ERR-CONTINUE,88,CONDITION,0,0,False,N/A,,False,True,,local,17
FLD-REC-ERRHND-ERROR-HANDLING-ERR-ABEND,REC-ERRHND-ERROR-HANDLING,ERR-ABEND,ERROR-HANDLING.ERR-ACTION.ERR-ABEND,88,CONDITION,0,0,False,N/A,,False,True,,local,18
FLD-REC-ERRHND-ERROR-HANDLING-ERR-TRACE-ID,REC-ERRHND-ERROR-HANDLING,ERR-TRACE-ID,ERROR-HANDLING.ERR-TRACE.ERR-TRACE-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,20
FLD-REC-ERRHND-ERROR-HANDLING-ERR-TIMESTAMP,REC-ERRHND-ERROR-HANDLING,ERR-TIMESTAMP,ERROR-HANDLING.ERR-TRACE.ERR-TIMESTAMP,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,21
FLD-REC-INQCOM-INQCOM-AREA-INQCOM-MENU,REC-INQCOM-INQCOM-AREA,INQCOM-MENU,INQCOM-AREA.INQCOM-FUNCTION.INQCOM-MENU,88,CONDITION,0,0,False,N/A,,False,True,,medium_shared,6
FLD-REC-INQCOM-INQCOM-AREA-INQCOM-PORTFOLIO,REC-INQCOM-INQCOM-AREA,INQCOM-PORTFOLIO,INQCOM-AREA.INQCOM-FUNCTION.INQCOM-PORTFOLIO,88,CONDITION,0,0,False,N/A,,False,True,,medium_shared,7
FLD-REC-INQCOM-INQCOM-AREA-INQCOM-HISTORY,REC-INQCOM-INQCOM-AREA,INQCOM-HISTORY,INQCOM-AREA.INQCOM-FUNCTION.INQCOM-HISTORY,88,CONDITION,0,0,False,N/A,,False,True,,medium_shared,8
FLD-REC-INQCOM-INQCOM-AREA-INQCOM-EXIT,REC-INQCOM-INQCOM-AREA,INQCOM-EXIT,INQCOM-AREA.INQCOM-FUNCTION.INQCOM-EXIT,88,CONDITION,0,0,False,N/A,,False,True,,medium_shared,9
FLD-REC-INQCOM-INQCOM-AREA-INQCOM-ACCOUNT-NO,REC-INQCOM-INQCOM-AREA,INQCOM-ACCOUNT-NO,INQCOM-AREA.INQCOM-ACCOUNT-NO,5,STRING,1,0,False,DISPLAY,X(,False,False,,medium_shared,10
FLD-REC-INQCOM-INQCOM-AREA-INQCOM-RESPONSE-CODE,REC-INQCOM-INQCOM-AREA,INQCOM-RESPONSE-CODE,INQCOM-AREA.INQCOM-RESPONSE-CODE,5,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,medium_shared,11
FLD-REC-INQCOM-INQCOM-AREA-INQCOM-ERROR-MSG,REC-INQCOM-INQCOM-AREA,INQCOM-ERROR-MSG,INQCOM-AREA.INQCOM-ERROR-MSG,5,STRING,1,0,False,DISPLAY,X(,False,False,,medium_shared,12
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-PROCESS-ID,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-PROCESS-ID,PROCESS-SEQUENCE-RECORD.PSR-KEY.PSR-PROCESS-ID,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,8
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-VERSION,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-VERSION,PROCESS-SEQUENCE-RECORD.PSR-KEY.PSR-VERSION,10,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,9
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DESCRIPTION,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-DESCRIPTION,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-DESCRIPTION,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,11
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-INIT,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-TYPE-INIT,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TYPE.PSR-TYPE-INIT,88,CONDITION,0,0,False,N/A,,False,True,,local,13
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-PROC,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-TYPE-PROC,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TYPE.PSR-TYPE-PROC,88,CONDITION,0,0,False,N/A,,False,True,,local,14
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-RPT,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-TYPE-RPT,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TYPE.PSR-TYPE-RPT,88,CONDITION,0,0,False,N/A,,False,True,,local,15
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-TYPE-TERM,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-TYPE-TERM,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TYPE.PSR-TYPE-TERM,88,CONDITION,0,0,False,N/A,,False,True,,local,16
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DAILY,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-DAILY,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TIMING.PSR-FREQ.PSR-DAILY,88,CONDITION,0,0,False,N/A,,False,True,,local,19
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-WEEKLY,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-WEEKLY,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TIMING.PSR-FREQ.PSR-WEEKLY,88,CONDITION,0,0,False,N/A,,False,True,,local,20
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-MONTHLY,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-MONTHLY,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TIMING.PSR-FREQ.PSR-MONTHLY,88,CONDITION,0,0,False,N/A,,False,True,,local,21
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-START-TIME,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-START-TIME,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TIMING.PSR-START-TIME,15,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,22
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-MAX-TIME,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-MAX-TIME,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-TIMING.PSR-MAX-TIME,15,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,23
